gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,services_count,is_new_customer,high_value_customer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,63,1,1,19.15,1177.05,18.39140625,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,1,1,1,0,48.95,48.95,24.475,2,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,1,85.0,85.0,42.5,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,10,1,0,20.0,185.4,16.854545454545455,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,1,1,1,74.95,74.95,37.475,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,64,1,1,92.85,5980.75,92.01153846153846,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0,0,0,16,1,0,20.1,318.6,18.741176470588236,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,0,71,1,1,80.45,5662.25,78.64236111111111,3,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,1,10,1,0,95.2,930.4,84.58181818181818,2,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,23,1,1,104.45,2184.85,91.03541666666666,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,1,85.45,85.45,42.725,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,26,1,1,51.55,1295.4,47.97777777777778,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0,54,1,0,84.4,4484.05,81.52818181818182,4,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,0,0,0,7,1,1,79.65,604.7,75.5875,3,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,5,1,1,19.25,86.05,14.341666666666667,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,36,1,1,97.35,3457.9,93.45675675675676,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,10,1,0,86.45,830.85,75.53181818181818,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,3,1,1,23.6,89.05,22.2625,3,1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,5,1,0,67.95,350.3,58.38333333333333,3,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1,1,1,0,51,1,1,93.8,4750.95,91.36442307692307,3,0,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,12,1,0,19.45,246.25,18.942307692307693,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,33,1,1,79.95,2684.85,78.96617647058824,3,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0,30,1,1,48.8,1536.75,49.57258064516129,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,71,1,1,115.15,8078.1,112.19583333333334,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,0,0,1,1,1,69.25,69.25,34.625,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,2,1,0,70.4,147.15,49.050000000000004,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,13,1,0,19.95,243.65,17.40357142857143,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,18,1,1,85.6,1601.5,84.28947368421052,3,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,0,66,0,0,45.55,3027.25,45.18283582089552,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,1,0,67,1,1,25.25,1733.15,25.4875,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,8,0,1,25.25,186.3,20.700000000000003,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,3,1,1,80.3,250.05,62.5125,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,37,1,1,24.1,861.85,22.68026315789474,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,1,0,69,1,1,109.95,7634.25,109.06071428571428,3,0,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,1,51,1,1,23.95,1216.35,23.39134615384615,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,6,1,0,18.95,110.15,15.735714285714286,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,30,1,0,20.7,587.1,18.938709677419357,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,1,70,1,0,24.05,1764.75,24.8556338028169,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,59,1,1,86.75,5186.0,86.43333333333334,4,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,1,0,0,42,1,1,79.35,3344.1,77.76976744186047,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,19.65,19.65,9.825,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,3,1,0,18.8,56.0,14.0,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,2,1,0,95.65,167.3,55.76666666666667,2,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,13,1,1,19.75,246.7,17.62142857142857,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,22,1,1,49.8,1049.05,45.61086956521739,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,53,1,1,111.8,5809.75,107.58796296296296,3,0,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,44,1,0,94.4,4295.35,95.45222222222223,2,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,0,1,0,72,1,1,115.8,8424.9,115.40958904109588,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0,70,1,0,114.3,8244.3,116.11690140845069,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,1,1,0,19.75,19.75,9.875,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,0,7,1,0,61.4,438.9,54.8625,3,1,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,72,1,1,112.4,8046.85,110.23082191780823,3,0,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
0,0,1,1,4,1,1,78.9,299.75,59.95,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,0,11,1,1,99.55,1131.2,94.26666666666667,2,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,22,1,0,83.3,1845.9,80.25652173913043,2,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0,60,1,1,100.5,6029.0,98.8360655737705,2,0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,26,1,1,87.15,2274.1,84.22592592592592,4,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
1,0,0,0,37,1,0,98.8,3475.55,91.46184210526316,3,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,6,1,1,109.9,669.45,95.63571428571429,3,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,36,1,1,84.75,3050.15,82.43648648648649,2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,72,1,0,69.65,4908.25,67.23630136986301,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,1,0,63,1,1,110.1,6705.7,104.7765625,4,0,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,27,1,0,19.7,509.3,18.189285714285713,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,2,1,1,55.05,102.75,34.25,3,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0,35,0,1,33.45,1175.85,32.662499999999994,2,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,0,1,15,1,0,19.65,270.6,16.9125,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,0,13,1,1,74.3,940.35,67.16785714285714,2,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,65,1,0,94.4,6126.15,92.82045454545454,3,0,1,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,9,1,1,74.65,703.55,70.35499999999999,3,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,2,1,0,100.2,198.5,66.16666666666667,3,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,10,1,1,81.0,818.05,74.36818181818181,2,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,11,1,0,19.65,225.75,18.8125,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,36,1,1,19.25,679.8,18.37297297297297,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,1,0,27,1,0,83.85,2310.2,82.50714285714285,3,0,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,72,1,1,83.6,5959.3,81.63424657534247,3,0,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,1,0,61,1,1,69.9,4226.7,68.17258064516129,3,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
0,1,1,0,58,1,1,105.5,6205.5,105.17796610169492,4,0,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,0,1,0,22,1,1,87.0,1850.65,80.46304347826087,2,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,5,1,1,90.8,455.5,75.91666666666667,2,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,0,26,1,1,95.0,2497.2,92.48888888888888,3,0,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,1,61,1,0,99.0,5969.3,96.27903225806452,2,0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
1,1,1,0,40,1,0,101.85,4086.3,99.66585365853659,3,0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,65,1,1,99.1,6496.15,98.42651515151515,2,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,3,1,1,107.95,318.6,79.65,3,1,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,27,1,0,48.7,1421.75,50.776785714285715,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,0,1,69,1,1,79.45,5502.55,78.60785714285714,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,1,1,54,1,1,59.8,3246.45,59.026363636363634,2,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,29,1,0,67.45,1801.1,60.03666666666666,4,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,0,6,1,1,89.35,567.8,81.11428571428571,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,18,1,0,19.25,331.35,17.439473684210526,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,2,1,1,69.8,134.7,44.9,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
